,cytokine,stimulus,stimulus_concentration,sensor,pvalue,qvalue,foldchange,log2fc,pairs
0,IFN beta,ConA,12500,Activin A,3.365014436721508e-13,12.473013068208195,0.32349111853424783,-1.6282019913944297,IFN beta | Activin A
0,TGF-beta 3,PolyIC,2000,CCL24,0.020642783958963254,1.6852317326028206,1.7607029661632299,0.8161515443831538,TGF-beta 3 | CCL24
0,TGF-beta 3,PolyIC,2000,G-CSF,0.007301888511986771,2.1365648023091315,0.611798620141225,-0.7088712418612318,TGF-beta 3 | G-CSF
0,TGF-beta 3,PolyIC,2000,IFN gamma,1.8903987893250116e-05,4.723446569512396,0.3404936047688744,-1.5543003934337916,TGF-beta 3 | IFN gamma
0,TGF-beta 3,PolyIC,2000,IL-1 alpha,2.0545558667092716e-07,6.687282045069578,0.45672764596014453,-1.1305939754525571,TGF-beta 3 | IL-1 alpha
0,TGF-beta 3,PolyIC,2000,IL-1 beta,2.4595161259047434e-10,9.609150325628136,0.10737832844106562,-3.21922524314183,TGF-beta 3 | IL-1 beta
0,TGF-beta 3,PolyIC,2000,IL-10,0.010712211463862519,1.9701208627434195,0.3455937440860272,-1.5328509927151261,TGF-beta 3 | IL-10
0,TGF-beta 3,PolyIC,2000,IL-12 p40,8.442110226546026e-08,7.073548981668915,0.24728216470057313,-2.015769906214659,TGF-beta 3 | IL-12 p40
0,TGF-beta 3,PolyIC,2000,MMP-1,0.04411314246484955,1.355432003510815,0.4125782738093137,-1.27726024334991,TGF-beta 3 | MMP-1
0,TGF-beta 3,PolyIC,2000,TNF alpha,1.6356886018368062e-10,9.786299372655106,0.2305808635864063,-2.1166553093676908,TGF-beta 3 | TNF alpha
0,TGF-beta 3,PolyIC,400,IFN gamma,0.00048785321919506727,3.3117108248873306,0.36674632209771324,-1.4471455969314262,TGF-beta 3 | IFN gamma
0,TGF-beta 3,PolyIC,400,IL-1 beta,0.0002254802889734817,3.6468914172636464,0.3741294560202965,-1.4183905380297401,TGF-beta 3 | IL-1 beta
0,TGF-beta 3,PolyIC,400,IL-12 p40,2.931659561090368e-06,5.532886463541185,0.30880941579756266,-1.6952113529117019,TGF-beta 3 | IL-12 p40
0,TGF-beta 3,PolyIC,400,TNF alpha,6.043931794834612e-08,7.21868044527512,0.3008052419701668,-1.7330983865870069,TGF-beta 3 | TNF alpha
0,IL-3,PolyIC,10000,GM-CSF,0.030063723789563047,1.5219572273054063,1.6270633287132268,0.7022704048164983,IL-3 | GM-CSF
0,IL-3,PolyIC,10000,IL-1 alpha,7.302649583317316e-06,5.13651953842234,1.5984455691331951,0.676669617763342,IL-3 | IL-1 alpha
0,IL-3,PolyIC,10000,IL-10,0.007429364617562082,2.1290483268701252,1.7762896230171905,0.8288668314766885,IL-3 | IL-10
0,IL-3,PolyIC,10000,IL-12 p40,0.0010395199416092416,2.9831671749734125,2.0306690847434368,1.0219551590350837,IL-3 | IL-12 p40
0,IL-3,PolyIC,400,CCL24,0.04607368314784087,1.3365470686926977,0.4727453965418825,-1.0808646851915067,IL-3 | CCL24
0,IL-3,PolyIC,400,IL-1 alpha,1.3079555225752e-06,5.883407024076418,1.6447341115494298,0.7178543760860228,IL-3 | IL-1 alpha
0,IL-3,PolyIC,400,IL-1 beta,0.0008776702950326955,3.0566686001983787,2.4704807736383145,1.3047918281454356,IL-3 | IL-1 beta
0,IL-3,PolyIC,400,IL-1 RA RN,0.029160226102784716,1.5352091129051244,1.5118779120564727,0.5963416430099202,IL-3 | IL-1 RA RN
0,IL-3,PolyIC,400,IL-10,0.0007016305170977085,3.1538915297918035,2.1423222110910274,1.0991754816679369,IL-3 | IL-10
0,IL-3,PolyIC,400,IL-12 p40,0.0012692594714592198,2.8964495871219964,1.5927405127443461,0.6715112439690253,IL-3 | IL-12 p40
0,IL-3,PolyIC,400,TNF alpha,0.007157145575881784,2.145260149174324,2.036809329386509,1.0263109324768231,IL-3 | TNF alpha
0,Activin A,PolyIC,10000,IFN gamma,0.01890517882608349,1.7234192102446368,0.6001461123548144,-0.7366143109873086,Activin A | IFN gamma
0,Activin A,PolyIC,2000,CCL24,0.01187646326652664,1.9253128701723117,1.7607029661632299,0.8161515443831538,Activin A | CCL24
0,Activin A,PolyIC,2000,IFN gamma,0.01504417504431578,1.8226316220498135,0.588815922353929,-0.764111410601021,Activin A | IFN gamma
0,Activin A,PolyIC,2000,IL-1 beta,0.03499333766870946,1.4560146324821546,0.3395932816784096,-1.5581201771775544,Activin A | IL-1 beta
0,Activin A,PolyIC,2000,TNF alpha,0.008114492297245705,2.0907386476679792,0.6299339206708812,-0.6667275953547677,Activin A | TNF alpha
0,Activin A,PolyIC,400,IFN gamma,0.03573126504215715,1.446951607612211,0.5012697571954241,-0.9963408993873795,Activin A | IFN gamma
0,Activin A,PolyIC,400,IL-1 beta,0.010655485519064043,1.9724267567947906,0.461658799505108,-1.1151011093095229,Activin A | IL-1 beta
0,Activin A,PolyIC,400,IL-12 p40,0.0016949571518021422,2.770841276204911,0.4663183610532478,-1.100612858692386,Activin A | IL-12 p40
0,Activin A,PolyIC,400,TNF alpha,0.004454342870401282,2.351216356455071,0.4965611247366592,-1.0099567760729755,Activin A | TNF alpha
0,CCL1,PolyIC,2000,CCL24,0.010002188936680862,1.9999049460907965,0.5021740616769462,-0.9937405825194073,CCL1 | CCL24
0,CCL24,PolyIC,2000,CXCL10,0.009300386795915916,2.0314989890978166,1.5017425910874187,0.5866375462830236,CCL24 | CXCL10
0,CCL11,PolyIC,2000,CCL24,0.005048731090354974,2.2968177604364377,0.443615701353167,-1.1726176656738825,CCL11 | CCL24
0,GDNF,PolyIC,2000,Procalcitonin,0.028421953550949623,1.546346074640801,0.5407569126359437,-0.8869478922371354,GDNF | Procalcitonin
0,Flt-3 Ligand,PolyIC,10000,Procalcitonin,0.0365100387601164,1.4375877059904059,0.4004576749614762,-1.320278325037269,Flt-3 Ligand | Procalcitonin
0,Flt-3 Ligand,PolyIC,400,CCL24,0.012665470714059414,1.8973786649559676,0.4113884141652764,-1.2814269307320165,Flt-3 Ligand | CCL24
0,M-CSF,PolyIC,10000,CCL24,0.0188027481889902,1.7257786700933737,0.5353229497979979,-0.9015185912162753,M-CSF | CCL24
0,M-CSF,PolyIC,10000,IL-1 alpha,1.2419935574249884e-07,6.905880656963008,1.8146370242665224,0.8596809996477688,M-CSF | IL-1 alpha
0,M-CSF,PolyIC,10000,IL-10,0.01605389508444342,1.794419579555096,1.679301541774634,0.7478613093472913,M-CSF | IL-10
0,M-CSF,PolyIC,400,CCL24,7.096018555786181e-05,4.148985257513279,0.33490665373435846,-1.5781690559158752,M-CSF | CCL24
0,M-CSF,PolyIC,400,G-CSF,0.0016784528261136176,2.775090860341764,1.6221065338200509,0.6978685734187396,M-CSF | G-CSF
0,M-CSF,PolyIC,400,IL-1 alpha,1.1450476040531358e-05,4.941176457649129,1.5396143483735096,0.6225690214619927,M-CSF | IL-1 alpha
0,M-CSF,PolyIC,400,IL-1 beta,0.004576842468255545,2.3394340354304086,2.4704807736383145,1.3047918281454356,M-CSF | IL-1 beta
0,M-CSF,PolyIC,400,IL-10,0.0073022637840542875,2.136542482822883,2.009132046877332,1.006572385930187,M-CSF | IL-10
0,M-CSF,PolyIC,400,TNF alpha,0.020542859715224734,1.6873390995852313,2.036809329386509,1.0263109324768231,M-CSF | TNF alpha
0,CCL28,PolyIC,2000,CCL24,0.02437055768203502,1.6131345325526871,0.6580695333448643,-0.6036880639483785,CCL28 | CCL24
0,IL-17C,PolyIC,400,IL-1 beta,0.026613474429221403,1.5748984239477435,1.7489342416609508,0.8064760462560667,IL-17C | IL-1 beta
0,CXCL10,PolyIC,2000,CCL24,0.045223902757026216,1.3446319613913025,0.6454203786668559,-0.6316889643239525,CXCL10 | CCL24
0,IL-4,PolyIC,10000,Activin A,3.69418491500656e-09,8.432481369438005,0.4059636686848249,-1.3005774742591192,IL-4 | Activin A
0,IL-4,PolyIC,10000,CCL17,1.9943980839720773e-43,42.7001881517329,5.5697562958946625,2.4776142039753593,IL-4 | CCL17
0,IL-4,PolyIC,10000,CCL19,0.0006507217883569446,3.1866046513808364,0.3168302930128954,-1.6582178128470442,IL-4 | CCL19
0,IL-4,PolyIC,10000,CCL2,1.874139722606475e-39,38.727198034315386,0.23630186192365485,-2.0812970979182155,IL-4 | CCL2
0,IL-4,PolyIC,10000,CCL22,4.6222467850798053e-07,6.335146870943196,4.138009731612246,2.0489370380766605,IL-4 | CCL22
0,IL-4,PolyIC,10000,CCL24,0.000532193190840404,3.273930686341106,1.538179293867662,0.6212236770954257,IL-4 | CCL24
0,IL-4,PolyIC,10000,CCL5,0.0047747530228946,2.3210490876546954,0.5996796907961658,-0.7377359806526137,IL-4 | CCL5
0,IL-4,PolyIC,10000,CCL7,8.460189317111833e-10,9.072619918467234,0.1658052760336437,-2.5924381798120386,IL-4 | CCL7
0,IL-4,PolyIC,10000,CCL8,3.276831385253872e-09,8.484545905379242,0.4938722968081541,-1.0177900502010322,IL-4 | CCL8
0,IL-4,PolyIC,10000,CXCL1,7.027777428138295e-30,29.153182001198086,0.23305132685684887,-2.101280368132168,IL-4 | CXCL1
0,IL-4,PolyIC,10000,CXCL10,1.1975704621515461e-07,6.921698924323981,0.3639496436822876,-1.4581892429125074,IL-4 | CXCL10
0,IL-4,PolyIC,10000,CXCL5,5.667394807601957e-09,8.246616532057551,0.38063391739986824,-1.3935239723600408,IL-4 | CXCL5
0,IL-4,PolyIC,10000,G-CSF,5.137891345493242e-19,18.28921508429538,0.16813428346772502,-2.57231416718484,IL-4 | G-CSF
0,IL-4,PolyIC,10000,GM-CSF,2.507622500681234e-06,5.600737841928526,0.4843849549026357,-1.045774039567016,IL-4 | GM-CSF
0,IL-4,PolyIC,10000,IFN gamma,4.0659662326292724e-20,19.39083623244753,0.060509550123739375,-4.04669333120851,IL-4 | IFN gamma
0,IL-4,PolyIC,10000,IL-1 alpha,4.66869695408926e-25,24.330804315282762,0.1360214243497985,-2.8780941906992354,IL-4 | IL-1 alpha
0,IL-4,PolyIC,10000,IL-1 beta,9.267781452363955e-54,53.033024216050755,0.018621577055574216,-5.746880930309276,IL-4 | IL-1 beta
0,IL-4,PolyIC,10000,IL-10,6.791848766462362e-06,5.168011993055934,0.2537604577598545,-1.9784608162451427,IL-4 | IL-10
0,IL-4,PolyIC,10000,IL-12 p40,5.458984099410621e-20,19.262888170678153,0.11039643804787028,-3.1792344707203264,IL-4 | IL-12 p40
0,IL-4,PolyIC,10000,IL-6,7.090372974323796e-37,36.14933091905807,0.24479122379712753,-2.0303762591252856,IL-4 | IL-6
0,IL-4,PolyIC,10000,TNF alpha,1.2002407900680358e-63,62.92073161786284,0.03399964347650464,-4.87833657156985,IL-4 | TNF alpha
0,IL-4,PolyIC,10000,TNF RII,0.00045899209016988694,3.3381947986134364,0.5592156196443971,-0.8385234371983308,IL-4 | TNF RII
0,IL-4,PolyIC,2000,Activin A,7.917167961381374e-12,11.101430141478458,0.41940831878870916,-1.2535726179159135,IL-4 | Activin A
0,IL-4,PolyIC,2000,CCL1,3.0415485598887826e-19,18.516905245410694,0.3038272289484635,-1.7186769251507463,IL-4 | CCL1
0,IL-4,PolyIC,2000,CCL17,4.241648233239731e-51,50.3724653510711,5.040342417737873,2.3335217471362566,IL-4 | CCL17
0,IL-4,PolyIC,2000,CCL19,6.807157204352605e-05,4.167034219691492,0.41758828144976073,-1.259846867968862,IL-4 | CCL19
0,IL-4,PolyIC,2000,CCL2,1.2987306585674566e-68,67.88648090714601,0.0673673203117248,-3.8918072757823747,IL-4 | CCL2
0,IL-4,PolyIC,2000,CCL22,5.466551740036979e-06,5.262286537012042,3.45464000869313,1.7885353821816616,IL-4 | CCL22
0,IL-4,PolyIC,2000,CCL24,0.0003590517965987155,3.444842895838479,1.7607029661632299,0.8161515443831538,IL-4 | CCL24
0,IL-4,PolyIC,2000,CCL3,0.00016509832915017353,3.7822573219191056,0.397787339777947,-1.3299307340757438,IL-4 | CCL3
0,IL-4,PolyIC,2000,CCL5,1.643086673716626e-12,11.784339526690305,0.3360789381343912,-1.573127962241975,IL-4 | CCL5
0,IL-4,PolyIC,2000,CCL7,1.3920021152962491e-09,8.856360104767992,0.21913869895055385,-2.190083814329088,IL-4 | CCL7
0,IL-4,PolyIC,2000,CD14,7.881722755694555e-05,4.103378845769533,0.5631470113896104,-0.8284165031029974,IL-4 | CD14
0,IL-4,PolyIC,2000,CXCL1,2.0883091834619416e-56,55.68020520167993,0.08936683926586231,-3.4841165899273974,IL-4 | CXCL1
0,IL-4,PolyIC,2000,CXCL10,1.317460536160697e-06,5.880262384983982,0.5013767916190699,-0.996032878514087,IL-4 | CXCL10
0,IL-4,PolyIC,2000,CXCL5,3.904633059319642e-17,16.40841977300318,0.13523837497130534,-2.8864235089096306,IL-4 | CXCL5
0,IL-4,PolyIC,2000,G-CSF,8.443196755213686e-18,17.07349309006967,0.17169861499540323,-2.542049692980759,IL-4 | G-CSF
0,IL-4,PolyIC,2000,GM-CSF,5.073450268512707e-05,4.294696592353856,0.6459618248229743,-0.6304791881198164,IL-4 | GM-CSF
0,IL-4,PolyIC,2000,IFN gamma,1.2909678308702606e-09,8.889084579615531,0.1419014463874526,-2.81703880016564,IL-4 | IFN gamma
0,IL-4,PolyIC,2000,IL-1 alpha,2.897408427106572e-18,17.537990281069547,0.18739691068145192,-2.4158309251415226,IL-4 | IL-1 alpha
0,IL-4,PolyIC,2000,IL-1 beta,5.535141432433527e-50,49.2568712776686,0.006371825086818491,-7.294077620724649,IL-4 | IL-1 beta
0,IL-4,PolyIC,2000,IL-10,2.693164653060113e-06,5.569737094145308,0.3455937440860272,-1.5328509927151261,IL-4 | IL-10
0,IL-4,PolyIC,2000,IL-12 p40,5.363398926879117e-12,11.27055989923329,0.1625003435061832,-2.621485327059235,IL-4 | IL-12 p40
0,IL-4,PolyIC,2000,IL-6,1.0761466000872303e-55,54.96812856205986,0.07848827339133173,-3.671379066775906,IL-4 | IL-6
0,IL-4,PolyIC,2000,MMP-1,0.032777830196394436,1.4844197989327557,0.3906261955198592,-1.3561393948193672,IL-4 | MMP-1
0,IL-4,PolyIC,2000,Procalcitonin,5.993882454321967e-07,6.222291778230531,0.25506017790499885,-1.9710904237933706,IL-4 | Procalcitonin
0,IL-4,PolyIC,2000,TNF alpha,1.8599733111920589e-56,55.73049328744078,0.015628817576814807,-5.999647556708694,IL-4 | TNF alpha
0,IL-4,PolyIC,2000,TNF RII,5.622217412968445e-06,5.250092364095562,0.4881081600612587,-1.0347272243655459,IL-4 | TNF RII
0,IL-4,PolyIC,400,Activin A,1.0459538033497243e-13,12.980487496533133,0.4164868034651297,-1.263657310886055,IL-4 | Activin A
0,IL-4,PolyIC,400,CCL1,6.440785869193383e-29,28.19106113918807,0.16755964606994334,-2.5772533529185626,IL-4 | CCL1
0,IL-4,PolyIC,400,CCL17,5.885593523715789e-52,51.2302097348465,7.633494301672968,2.9323436150792728,IL-4 | CCL17
0,IL-4,PolyIC,400,CCL18,7.78759212432989e-09,8.108596802759552,1.5071298435204545,0.591803714569145,IL-4 | CCL18
0,IL-4,PolyIC,400,CCL2,1.8175568299486911e-65,64.74051200107566,0.05650168979946307,-4.145562174833618,IL-4 | CCL2
0,IL-4,PolyIC,400,CCL22,0.0012597992083068612,2.8996986689088877,2.3318967745068764,1.2215039265302015,IL-4 | CCL22
0,IL-4,PolyIC,400,CCL3,0.00045403683582872665,3.3429089115741837,0.4550954787147344,-1.1357588414053261,IL-4 | CCL3
0,IL-4,PolyIC,400,CCL5,5.207823857663732e-12,11.283343713176103,0.44065006155131364,-1.1822946882528724,IL-4 | CCL5
0,IL-4,PolyIC,400,CCL7,2.383727678132096e-07,6.6227433607773785,0.3145655313448991,-1.6685674994107844,IL-4 | CCL7
0,IL-4,PolyIC,400,CXCL1,9.708490149340405e-63,62.01284830570432,0.07524246255928797,-3.7323091231579717,IL-4 | CXCL1
0,IL-4,PolyIC,400,CXCL5,1.3383781407154187e-22,21.873421165174918,0.12316602578549567,-3.0213237381260725,IL-4 | CXCL5
0,IL-4,PolyIC,400,G-CSF,3.134186857854433e-16,15.503875114786402,0.20357289857597755,-2.2963825850087787,IL-4 | G-CSF
0,IL-4,PolyIC,400,IFN gamma,2.073561822556964e-07,6.683283011761216,0.22327548873309475,-2.1631032146368794,IL-4 | IFN gamma
0,IL-4,PolyIC,400,IL-1 alpha,7.405962410057986e-18,17.130418496600083,0.21671004479057293,-2.206162069126797,IL-4 | IL-1 alpha
0,IL-4,PolyIC,400,IL-1 beta,3.5237999305514917e-51,50.452988757332655,0.01451529095551592,-6.106282699045223,IL-4 | IL-1 beta
0,IL-4,PolyIC,400,IL-10,5.92376329320927e-05,4.227402303713778,0.5662754153557186,-0.8204241977906229,IL-4 | IL-10
0,IL-4,PolyIC,400,IL-12 p40,1.316502770687523e-13,12.88057822254877,0.15194546021446964,-2.7183745238370456,IL-4 | IL-12 p40
0,IL-4,PolyIC,400,IL-6,4.8309044357755685e-58,57.31597155357658,0.0595331368384512,-4.070163276896189,IL-4 | IL-6
0,IL-4,PolyIC,400,MMP-1,0.02456830273734776,1.609624845036595,0.3623342143095268,-1.4646070525957493,IL-4 | MMP-1
0,IL-4,PolyIC,400,TNF alpha,3.0421768775251845e-49,48.51681553890236,0.01817071037451882,-5.782241367684141,IL-4 | TNF alpha
0,IL-4,PolyIC,400,TNF RII,9.057233357135795e-06,5.04300444263476,0.441154518174494,-1.1806440342083564,IL-4 | TNF RII
0,C5 C5a,PolyIC,400,CCL7,0.03732666671757607,1.4279807909683684,1.5000479312868016,0.5850086001378066,C5 C5a | CCL7
0,C5 C5a,PolyIC,400,Procalcitonin,0.0193384336633855,1.7135787049632845,2.1742681563710615,1.1205298814918,C5 C5a | Procalcitonin
0,EMMPRIN,PolyIC,2000,Procalcitonin,0.012996994063483449,1.8861570794311342,1.626975448675942,0.7021924806719578,EMMPRIN | Procalcitonin
0,EMMPRIN,PolyIC,400,CCL24,0.028918210307014882,1.5388285882045682,0.49368358199833456,-1.0183414274535516,EMMPRIN | CCL24
0,IL-18,PolyIC,10000,CCL22,0.02680640793521626,1.5717613776780925,0.5768133390499816,-0.7938235669959675,IL-18 | CCL22
0,IL-18,PolyIC,10000,CCL24,0.02292890584126348,1.6396166691444307,0.47451108754125243,-1.0754862968846097,IL-18 | CCL24
0,IL-18,PolyIC,10000,CXCL5,0.001457022215308745,2.83653382646443,0.6663546081049367,-0.5856379668314415,IL-18 | CXCL5
0,IL-18,PolyIC,10000,IFN gamma,2.6561283181661595e-07,6.575750947931522,4.470289171117979,2.1603681585325902,IL-18 | IFN gamma
0,IL-18,PolyIC,2000,CCL5,0.005468901578258825,2.2620998923876052,2.1801170178161087,1.124405573760082,IL-18 | CCL5
0,IL-18,PolyIC,2000,CCL8,0.01426504729077176,1.8457267842531595,1.7771687283444733,0.8295806605392851,IL-18 | CCL8
0,IL-18,PolyIC,2000,CXCL10,2.040172490281695e-13,12.690333112764954,2.4429114955104665,1.288601597006285,IL-18 | CXCL10
0,IL-18,PolyIC,2000,CXCL9,4.342593068223771e-12,11.362250865204894,1.9855624330829877,0.9895477249938897,IL-18 | CXCL9
0,IL-18,PolyIC,2000,IFN gamma,1.4502137341077328e-10,9.838567986245694,10.483312102876477,3.3900226895754604,IL-18 | IFN gamma
0,IL-18,PolyIC,2000,IL-1 beta,0.02287010245536972,1.6407318898006829,0.3902645168351307,-1.3574757971453493,IL-18 | IL-1 beta
0,IL-18,PolyIC,2000,IL-12 p40,0.039536024657448196,1.4030070010852993,0.6506589125073042,-0.6200266408847793,IL-18 | IL-12 p40
0,IL-18,PolyIC,400,CCL5,0.0005021876530495018,3.29913396919854,1.822166261385827,0.8656546021330576,IL-18 | CCL5
0,IL-18,PolyIC,400,CXCL10,3.8743251399854534e-18,17.411803935352527,1.8768309319102183,0.9082986956240623,IL-18 | CXCL10
0,IL-18,PolyIC,400,CXCL9,1.013119403319622e-11,10.994339366933005,1.730563013031504,0.7912414736807465,IL-18 | CXCL9
0,IL-18,PolyIC,400,IFN gamma,4.8622023073370027e-20,19.31316697491839,16.495016033312833,4.043958275104221,IL-18 | IFN gamma
0,IL-18,PolyIC,400,TNF alpha,0.0379144297733207,1.4211954713446355,1.8389680911674446,0.878896447061503,IL-18 | TNF alpha
0,CXCL12 (beta),PolyIC,10000,CCL24,0.007995561183557537,2.097151049069812,0.43459320865596657,-1.202262465041228,CXCL12 (beta) | CCL24
0,CXCL12 (beta),PolyIC,10000,IL-10,0.030681354204530695,1.5131254755387136,1.5902661064193628,0.6692681983958187,CXCL12 (beta) | IL-10
0,IL-6,PolyIC,2000,TNF alpha,0.008053819259359137,2.0939981208850003,0.4574418676266296,-1.1283396796120786,IL-6 | TNF alpha
0,IL-6,PolyIC,400,IL-1 beta,0.007506317260778521,2.124573083715422,0.42125385208729943,-1.247238216042517,IL-6 | IL-1 beta
0,IL-6,PolyIC,400,TNF alpha,0.008877588238225993,2.0517050023623993,0.6112061263815775,-0.7102690906890538,IL-6 | TNF alpha
0,TGF-beta 2,PolyIC,10000,CCL8,0.025939234896498565,1.5860428380101954,0.4938722968081541,-1.0177900502010322,TGF-beta 2 | CCL8
0,TGF-beta 2,PolyIC,10000,IFN gamma,1.5507083377186224e-09,8.809469878028198,0.22799039052274592,-2.13295507680147,TGF-beta 2 | IFN gamma
0,TGF-beta 2,PolyIC,2000,CCL22,0.03205245468208544,1.494138705175975,1.897671665452049,0.9242303993135677,TGF-beta 2 | CCL22
0,TGF-beta 2,PolyIC,2000,IFN gamma,0.00016808321396767506,3.7744756562525,0.4376285426677113,-1.1922212593568013,TGF-beta 2 | IFN gamma
0,TGF-beta 2,PolyIC,2000,IL-12 p40,0.010046164248076327,1.997999725693681,0.5847720652887535,-0.7740536998623501,TGF-beta 2 | IL-12 p40
0,TGF-beta 2,PolyIC,2000,TNF alpha,0.0005915218181931748,3.2280292318540607,0.3368852753375669,-1.5696707227106117,TGF-beta 2 | TNF alpha
0,TGF-beta 2,PolyIC,400,IFN gamma,1.8755469346204973e-05,4.726872063375883,0.22327548873309475,-2.1631032146368794,TGF-beta 2 | IFN gamma
0,TGF-beta 2,PolyIC,400,IL-1 beta,0.002467972107313104,2.607659752948544,0.41741671145173076,-1.260439734337113,TGF-beta 2 | IL-1 beta
0,TGF-beta 2,PolyIC,400,IL-12 p40,0.0050109546034136495,2.3000795317169636,0.5508904016689727,-0.8601627682798888,TGF-beta 2 | IL-12 p40
0,TGF-beta 2,PolyIC,400,TNF alpha,0.0003322985700959418,3.47847152751689,0.4497443330491351,-1.1528229918061978,TGF-beta 2 | TNF alpha
0,CCL21,PolyIC,400,IL-1 beta,0.031804428479242024,1.4975124042233268,1.7676405647499647,0.8218249443157821,CCL21 | IL-1 beta
0,IL-21,PolyIC,10000,IFN gamma,0.026330560855928015,1.5795398900758346,4.470289171117979,2.1603681585325902,IL-21 | IFN gamma
0,IL-21,PolyIC,2000,IFN gamma,0.04573825549985832,1.3397204038139516,1.5796451568089045,0.6596005153603071,IL-21 | IFN gamma
0,IL-21,PolyIC,400,IFN gamma,0.0009023887011242832,3.0446063511600414,1.9789843964022722,0.9847602372859767,IL-21 | IFN gamma
0,IL-2,PolyIC,10000,CCL5,0.0030626259931421486,2.5139060358516216,2.557323241127445,1.354634526202621,IL-2 | CCL5
0,IL-2,PolyIC,10000,CXCL10,6.259129212367232e-07,6.20348608285494,1.510879628583446,0.5953887259142321,IL-2 | CXCL10
0,IL-2,PolyIC,10000,IFN gamma,4.510082391845522e-08,7.3458155241980885,4.470289171117979,2.1603681585325902,IL-2 | IFN gamma
0,IL-2,PolyIC,10000,IL-22,3.083074613320105e-11,10.511015964809305,1.816979402581682,0.8615420651627319,IL-2 | IL-22
0,IL-2,PolyIC,2000,CCL24,0.03354612013725059,1.4743577020350944,0.5830770707937548,-0.7782415042521029,IL-2 | CCL24
0,IL-2,PolyIC,2000,CCL5,0.00014057651062420823,3.8520872408988875,3.2127481376064093,1.6838078856121201,IL-2 | CCL5
0,IL-2,PolyIC,2000,CCL8,0.02578627356493991,1.5886114142449774,1.7771687283444733,0.8295806605392851,IL-2 | CCL8
0,IL-2,PolyIC,2000,CXCL10,3.639702094407199e-08,7.438934161419541,1.9456472403306373,0.9602501629665823,IL-2 | CXCL10
0,IL-2,PolyIC,2000,CXCL5,0.02509630693576334,1.6003901827190952,0.6555582162683913,-0.6092041914924418,IL-2 | CXCL5
0,IL-2,PolyIC,2000,CXCL9,1.0319362688432547e-08,7.986347123391332,1.5786331398966318,0.6586759408336573,IL-2 | CXCL9
0,IL-2,PolyIC,2000,IFN gamma,4.8979910719238145e-11,10.309982010844166,10.483312102876477,3.3900226895754604,IL-2 | IFN gamma
0,IL-2,PolyIC,400,Activin A,3.017730243731449e-05,4.520319584605142,1.597738699490789,0.6760314835016275,IL-2 | Activin A
0,IL-2,PolyIC,400,CCL5,7.336809696838463e-07,6.134492745568104,2.8203448991459656,1.4958716001636196,IL-2 | CCL5
0,IL-2,PolyIC,400,CCL8,5.4544458935096365e-05,4.263249361961814,1.512407464908335,0.5968468752786058,IL-2 | CCL8
0,IL-2,PolyIC,400,CXCL10,4.410605976866327e-33,32.35550173834857,2.36734262840261,1.2432685242071555,IL-2 | CXCL10
0,IL-2,PolyIC,400,CXCL9,1.4180402114601336e-15,14.848311453660967,1.795145267948183,0.8441005955070652,IL-2 | CXCL9
0,IL-2,PolyIC,400,IFN gamma,4.782642415189573e-22,21.320332088899185,16.495016033312833,4.043958275104221,IL-2 | IFN gamma
0,IL-2,PolyIC,400,IL-22,3.7821187920483833e-19,18.42226483458117,1.6884847987172902,0.7557291909450929,IL-2 | IL-22
0,BAFF,PolyIC,400,CCL24,0.038626025460377224,1.4131199775769085,0.5804109446494395,-0.7848533707228877,BAFF | CCL24
0,IL-10,PolyIC,10000,Activin A,1.106176858626513e-12,11.956175431272687,0.4059636686848249,-1.3005774742591192,IL-10 | Activin A
0,IL-10,PolyIC,10000,CCL1,1.7105098248742551e-65,64.76687442695894,0.16942363462394205,-2.561292949990942,IL-10 | CCL1
0,IL-10,PolyIC,10000,CCL19,0.016070847671741724,1.7939612153679059,0.5178635075912734,-0.949356195565184,IL-10 | CCL19
0,IL-10,PolyIC,10000,CCL22,1.0235292778393523e-09,8.989899729921639,0.2214901097312634,-2.1746858157920608,IL-10 | CCL22
0,IL-10,PolyIC,10000,CCL24,6.3217875811906466e-37,36.19916010100935,0.053281046503322105,-4.230233770835407,IL-10 | CCL24
0,IL-10,PolyIC,10000,CCL3,1.2931656290968521e-07,6.888345846971049,0.2744729891479217,-1.8652639141075968,IL-10 | CCL3
0,IL-10,PolyIC,10000,CCL5,1.3065008139295162e-24,23.883890315377922,0.18071402562096708,-2.468219613540609,IL-10 | CCL5
0,IL-10,PolyIC,10000,CCL7,6.850940061444011e-08,7.16424983208622,0.19661285812122495,-2.346570420507273,IL-10 | CCL7
0,IL-10,PolyIC,10000,CCL8,5.797123647041802e-09,8.236787436449088,0.4938722968081541,-1.0177900502010322,IL-10 | CCL8
0,IL-10,PolyIC,10000,CD14,2.097251378397923e-14,13.678349511495512,2.2162746793194077,1.1481366963392976,IL-10 | CD14
0,IL-10,PolyIC,10000,CXCL1,4.845437164541299e-57,56.31466703397275,0.07361456960984561,-3.763864860670818,IL-10 | CXCL1
0,IL-10,PolyIC,10000,CXCL10,5.524708746686545e-09,8.2576906123109,0.3639496436822876,-1.4581892429125074,IL-10 | CXCL10
0,IL-10,PolyIC,10000,CXCL5,1.2763347288279844e-06,5.894035413531054,0.2241897196934359,-2.157207970568029,IL-10 | CXCL5
